station_id,state,t_s
S17,starved,4300.862859207102
S18,working,4299.715957840853
S09,starved,4303.283417927542
S09,working,4308.283417927542
S06,starved,4307.31386333422
S06,working,4308.31386333422
S11,blocked,4336.949857930325
S02,blocked,4338.134132987175
S13,starved,4337.093088679838
S01,blocked,4340.59701762589
S03,blocked,4342.113132255309
S11,working,4346.949857930325
S18,blocked,4345.715957840853
S13,working,4346.093088679838
S03,working,4347.113132255309
S02,working,4348.134132987175
S01,working,4349.59701762589
S17,working,4361.862859207102
S06,starved,4359.31386333422
S06,working,4366.31386333422
S19,working,4393.60939972493
S13,starved,4395.093088679838
S03,blocked,4398.113132255309
S01,blocked,4401.59701762589
S13,working,4400.093088679838
S03,working,4401.113132255309
S01,working,4403.59701762589
S09,starved,4413.283417927542
S09,working,4414.283417927542
S06,starved,4423.31386333422
S06,working,4425.31386333422
S18,working,4433.715957840853
S20,working,4439.941603291793
S02,blocked,4449.134132987175
S09,starved,4454.283417927542
S01,blocked,4455.59701762589
S03,blocked,4454.113132255309
S17,down,4464.862859207102
S03,working,4462.113132255309
S02,working,4463.134132987175
S01,working,4464.59701762589
S16,starved,4467.212157997575
S09,working,4476.283417927542
S06,starved,4478.31386333422
S16,working,4481.212157997575
S18,blocked,4487.715957840853
S18,starved,4488.715957840853
S06,working,4490.31386333422
S20,starved,4489.941603291793
S20,working,4492.941603291793
S03,blocked,4513.113132255309
S02,blocked,4516.134132987175
S03,working,4517.113132255309
S02,working,4518.134132987175
S09,starved,4527.283417927542
S09,working,4535.283417927542
S16,starved,4539.212157997575
S06,starved,4541.31386333422
S20,starved,4540.941603291793
S16,working,4541.212157997575
S06,working,4549.31386333422
S20,working,4565.941603291793
S12,starved,4572.226974598345
S02,blocked,4570.134132987175
S01,blocked,4572.59701762589
S08,starved,4573.663842003307
S02,working,4576.134132987175
S01,working,4577.59701762589
S09,blocked,4586.283417927542
S08,working,4590.663842003307
S16,blocked,4597.212157997575
S06,starved,4603.31386333422
S06,working,4607.31386333422
S09,working,4630.283417927542
S01,blocked,4630.59701762589
S12,working,4635.226974598345
S02,blocked,4634.134132987175
S13,starved,4642.093088679838
S06,starved,4656.31386333422
S06,working,4667.31386333422
S19,starved,4679.60939972493
S02,working,4686.134132987175
S01,working,4687.59701762589
S13,working,4697.093088679838
S06,starved,4710.31386333422
S06,working,4721.31386333422
S09,blocked,4739.283417927542
S09,working,4742.283417927542
S13,starved,4745.093088679838
S13,working,4764.093088679838
S09,blocked,4790.283417927542
S09,working,4800.283417927542
S01,blocked,4807.59701762589
S01,working,4812.59701762589
S17,working,4815.862859207102
S13,starved,4817.093088679838
S13,working,4818.093088679838
S16,working,4825.212157997575
S06,starved,4829.31386333422
S18,working,4831.715957840853
S20,starved,4842.941603291793
S06,working,4845.31386333422
S09,blocked,4853.283417927542
S09,working,4856.283417927542
S01,blocked,4863.59701762589
S01,working,4865.59701762589
S13,starved,4867.093088679838
S16,blocked,4875.212157997575
S16,working,4878.212157997575
S13,working,4880.093088679838
S19,working,4894.60939972493
S09,blocked,4899.283417927542
S06,starved,4899.31386333422
S06,working,4901.31386333422
S09,working,4907.283417927542
S02,blocked,4911.134132987175
S02,working,4915.134132987175
S16,blocked,4929.212157997575
S13,starved,4932.093088679838
S16,working,4935.212157997575
S18,starved,4937.715957840853
S19,starved,4943.60939972493
S18,working,4940.715957840853
S20,working,4942.941603291793
S19,working,4947.60939972493
S13,working,4944.093088679838
S01,blocked,4968.59701762589
S01,working,4974.59701762589
S20,starved,4985.941603291793
S07,starved,4992.823369680235
S13,starved,4995.093088679838
S07,working,4997.823369680235
S13,working,4999.093088679838
S09,blocked,5007.283417927542
S20,working,5005.941603291793
S09,starved,5011.283417927542
S09,working,5019.283417927542
S13,starved,5044.093088679838
S19,starved,5056.60939972493
S19,working,5057.60939972493
S20,starved,5055.941603291793
S20,working,5056.941603291793
S13,working,5059.093088679838
S09,starved,5063.283417927542
S09,working,5085.283417927542
S01,blocked,5090.59701762589
S13,starved,5106.093088679838
S13,working,5117.093088679838
S03,starved,5188.113132255309
S01,working,5196.59701762589
S09,starved,5198.283417927542
S03,working,5197.113132255309
S09,working,5202.283417927542
S09,starved,5249.283417927542
S09,working,5253.283417927542
S16,starved,5260.212157997575
S16,working,5275.212157997575
S09,starved,5298.283417927542
S09,working,5318.283417927542
S16,starved,5327.212157997575
S16,working,5334.212157997575
S11,blocked,5346.949857930325
S11,working,5355.949857930325
S09,starved,5380.283417927542
S09,working,5386.283417927542
S16,starved,5390.212157997575
S16,working,5396.212157997575
S11,blocked,5399.949857930325
S07,starved,5404.823369680235
S11,working,5413.949857930325
S07,working,5431.823369680235
S09,starved,5438.283417927542
S09,working,5446.283417927542
S16,starved,5445.212157997575
S16,working,5456.212157997575
S08,starved,5493.663842003307
S09,starved,5495.283417927542
S08,working,5494.663842003307
S09,working,5496.283417927542
S11,blocked,5510.949857930325
S16,starved,5508.212157997575
S16,working,5512.212157997575
S11,working,5520.949857930325
S09,starved,5537.283417927542
S05,starved,5548.987751330109
S05,working,5556.987751330109
S09,working,5563.283417927542
S16,starved,5569.212157997575
S13,starved,5572.093088679838
S11,blocked,5577.949857930325
S11,working,5583.949857930325
S16,working,5583.212157997575
S13,working,5583.093088679838
S09,starved,5605.283417927542
S03,blocked,5617.113132255309
S03,working,5619.113132255309
S09,working,5627.283417927542
S17,starved,5631.862859207102
S13,starved,5637.093088679838
S11,blocked,5641.949857930325
S07,starved,5640.823369680235
S11,working,5643.949857930325
S16,starved,5641.212157997575
S07,working,5642.823369680235
S13,working,5642.093088679838
S17,working,5649.862859207102
S16,working,5650.212157997575
S09,starved,5670.283417927542
S03,blocked,5672.113132255309
S05,starved,5675.987751330109
S09,working,5680.283417927542
S03,working,5681.113132255309
S05,working,5683.987751330109
S11,blocked,5696.949857930325
S17,starved,5699.862859207102
S16,starved,5700.212157997575
S13,starved,5701.093088679838
S11,working,5704.949857930325
S17,working,5708.862859207102
S13,working,5704.093088679838
S09,starved,5727.283417927542
S16,working,5725.212157997575
S09,working,5739.283417927542
S03,blocked,5738.113132255309
S05,starved,5741.987751330109
S11,blocked,5747.949857930325
S13,starved,5750.093088679838
S17,starved,5760.862859207102
S11,working,5762.949857930325
S13,working,5764.093088679838
S16,starved,5778.212157997575
S03,working,5780.113132255309
S17,working,5786.862859207102
S16,working,5781.212157997575
S05,working,5782.987751330109
S09,starved,5793.283417927542
S09,working,5798.283417927542
S11,blocked,5808.949857930325
S11,working,5814.949857930325
S18,starved,5827.715957840853
S03,blocked,5830.113132255309
S05,starved,5830.987751330109
S17,starved,5837.862859207102
S16,starved,5834.212157997575
S06,starved,5837.31386333422
S06,working,5838.31386333422
S18,working,5837.715957840853
S17,working,5842.862859207102
S03,working,5838.113132255309
S05,working,5840.987751330109
S16,working,5842.212157997575
S11,blocked,5861.949857930325
S11,working,5875.949857930325
S06,starved,5883.31386333422
S17,starved,5894.862859207102
S16,starved,5892.212157997575
S03,blocked,5894.113132255309
S17,working,5899.862859207102
S05,starved,5894.987751330109
S03,working,5898.113132255309
S06,working,5902.31386333422
S05,working,5900.987751330109
S16,working,5905.212157997575
S11,blocked,5925.949857930325
S11,working,5931.949857930325
S09,starved,5946.283417927542
S17,starved,5949.862859207102
S03,blocked,5950.113132255309
S06,starved,5952.31386333422
S05,starved,5955.987751330109
S16,starved,5959.212157997575
S06,working,5962.31386333422
S17,working,5967.862859207102
S09,working,5965.283417927542
S03,working,5963.113132255309
S05,working,5965.987751330109
S16,working,5970.212157997575
S11,blocked,5975.949857930325
S11,working,5983.949857930325
S18,starved,6005.715957840853
S09,blocked,6011.283417927542
S17,starved,6017.862859207102
S09,starved,6016.283417927542
S03,blocked,6014.113132255309
S06,starved,6016.31386333422
S18,working,6017.715957840853
S05,starved,6019.987751330109
S09,working,6023.283417927542
S06,working,6026.31386333422
S03,working,6025.113132255309
S16,starved,6027.212157997575
S05,working,6027.987751330109
S17,working,6035.862859207102
S16,working,6032.212157997575
S05,down,6032.987751330109
S11,blocked,6036.949857930325
S13,starved,6036.093088679838
S11,working,6048.949857930325
S13,working,6048.093088679838
S09,starved,6068.283417927542
S09,working,6072.283417927542
S18,starved,6073.715957840853
S03,blocked,6075.113132255309
S06,starved,6080.31386333422
S16,starved,6079.212157997575
S03,working,6083.113132255309
S18,working,6089.715957840853
S11,blocked,6095.949857930325
S16,working,6094.212157997575
S11,working,6108.949857930325
S17,starved,6141.862859207102
S17,working,6159.862859207102
S11,blocked,6158.949857930325
S19,blocked,6166.60939972493
S07,starved,6164.823369680235
S19,working,6174.60939972493
S13,starved,6172.093088679838
S11,working,6175.949857930325
S13,working,6176.093088679838
S09,starved,6185.283417927542
S09,working,6187.283417927542
S03,blocked,6190.113132255309
S18,starved,6197.715957840853
S02,blocked,6206.134132987175
S17,starved,6213.862859207102
S17,working,6214.862859207102
S03,working,6212.113132255309
S02,working,6213.134132987175
S18,working,6213.715957840853
S11,blocked,6227.949857930325
S11,working,6231.949857930325
S08,starved,6236.663842003307
S09,starved,6239.283417927542
S09,working,6240.283417927542
S16,starved,6258.212157997575
S04,blocked,6264.875207670805
S03,blocked,6263.113132255309
S02,blocked,6265.134132987175
S18,starved,6267.715957840853
S16,working,6268.212157997575
S18,working,6275.715957840853
S01,blocked,6283.59701762589
S11,blocked,6286.949857930325
S09,blocked,6289.283417927542
S11,working,6293.949857930325
S09,starved,6293.283417927542
S16,starved,6317.212157997575
S16,working,6328.212157997575
S18,starved,6336.715957840853
S18,working,6337.715957840853
S11,blocked,6344.949857930325
S05,working,6347.987751330109
S11,working,6352.949857930325
S17,starved,6386.862859207102
S16,starved,6381.212157997575
S17,working,6388.862859207102
S16,working,6383.212157997575
S04,working,6403.875207670805
S03,working,6402.113132255309
S02,working,6403.134132987175
S01,working,6404.59701762589
S06,working,6408.31386333422
S11,blocked,6414.949857930325
S17,starved,6435.862859207102
S16,starved,6436.212157997575
S17,working,6444.862859207102
S16,working,6440.212157997575
S13,starved,6443.093088679838
S02,blocked,6450.134132987175
S01,blocked,6458.59701762589
S06,starved,6459.31386333422
S03,blocked,6459.113132255309
S07,working,6464.823369680235
S06,working,6467.31386333422
S03,working,6467.113132255309
S02,working,6468.134132987175
S01,working,6469.59701762589
S16,starved,6484.212157997575
S16,working,6503.212157997575
S07,starved,6508.823369680235
S06,starved,6513.31386333422
S08,working,6515.663842003307
S06,working,6518.31386333422
S07,working,6518.823369680235
S02,blocked,6522.134132987175
S02,working,6529.134132987175
S17,starved,6546.862859207102
S16,starved,6553.212157997575
S17,working,6560.862859207102
S06,starved,6565.31386333422
S16,working,6564.212157997575
S08,starved,6573.663842003307
S03,blocked,6573.113132255309
S09,working,6576.283417927542
S06,working,6579.31386333422
S03,working,6582.113132255309
S11,working,6586.949857930325
S02,starved,6586.134132987175
S08,working,6588.663842003307
S13,working,6587.093088679838
S16,starved,6608.212157997575
S18,starved,6615.715957840853
S18,working,6621.715957840853
S16,working,6624.212157997575
S09,starved,6627.283417927542
S06,starved,6626.31386333422
S11,blocked,6634.949857930325
S03,blocked,6635.113132255309
S04,blocked,6638.875207670805
S11,working,6642.949857930325
S04,working,6642.875207670805
S03,working,6641.113132255309
S08,starved,6645.663842003307
S06,working,6646.31386333422
S09,working,6649.283417927542
S08,working,6655.663842003307
S17,starved,6679.862859207102
S16,starved,6677.212157997575
S17,working,6685.862859207102
S16,working,6686.212157997575
S03,blocked,6694.113132255309
S04,blocked,6698.875207670805
S09,starved,6700.283417927542
S07,starved,6700.823369680235
S04,working,6703.875207670805
S03,working,6702.113132255309
S02,working,6711.134132987175
S09,working,6716.283417927542
S07,working,6716.823369680235
S17,starved,6730.862859207102
S16,starved,6744.212157997575
S17,working,6752.862859207102
S16,working,6757.212157997575
S06,starved,6761.31386333422
S02,starved,6761.134132987175
S02,working,6762.134132987175
S08,starved,6764.663842003307
S06,working,6765.31386333422
S09,starved,6767.283417927542
S09,working,6768.283417927542
S08,working,6776.663842003307
S18,starved,6787.715957840853
S17,starved,6795.862859207102
S18,working,6796.715957840853
S09,starved,6818.283417927542
S06,starved,6821.31386333422
S04,blocked,6823.875207670805
S04,working,6826.875207670805
S17,working,6832.862859207102
S06,working,6830.31386333422
S09,working,6840.283417927542
S18,starved,6847.715957840853
S07,starved,6879.823369680235
S07,working,6889.823369680235
S18,working,6894.715957840853
S19,starved,6915.60939972493
S02,blocked,6925.134132987175
S16,starved,6928.212157997575
S11,blocked,6932.949857930325
S11,working,6934.949857930325
S16,working,6940.212157997575
S08,starved,6947.663842003307
S19,working,6952.60939972493
S09,starved,6950.283417927542
S09,working,6951.283417927542
S08,working,6956.663842003307
S01,blocked,6964.59701762589
S17,starved,6986.862859207102
S11,blocked,6987.949857930325
S13,starved,6991.093088679838
S16,starved,6993.212157997575
S11,working,6996.949857930325
S07,starved,6995.823369680235
S17,working,7000.862859207102
S13,working,6997.093088679838
S07,working,6998.823369680235
S09,starved,7001.283417927542
S16,working,7001.212157997575
S04,starved,7007.875207670805
S09,working,7028.283417927542
S11,blocked,7036.949857930325
S17,starved,7040.862859207102
S07,starved,7046.823369680235
S13,starved,7046.093088679838
S16,starved,7052.212157997575
S17,working,7060.862859207102
S11,working,7058.949857930325
S13,working,7058.093088679838
S02,working,7064.134132987175
S01,working,7065.59701762589
S07,working,7065.823369680235
S04,working,7067.875207670805
S16,working,7067.212157997575
S09,starved,7078.283417927542
S09,working,7088.283417927542
S17,starved,7100.862859207102
S11,blocked,7101.949857930325
