buffer_id,level,capacity,t_s
B16,1,2,11789
B16,2,2,11789
B15,0,1,11789
B15,1,1,11789
B14,2,3,11789
B01,1,1,11798
B14,3,3,11847
B13,2,3,11847
B13,3,3,11847
B12,1,2,11847
B12,2,2,11847
B11,1,2,11847
B11,2,2,11847
B10,1,2,11847
B10,2,2,11847
B09,2,3,11847
B09,3,3,11847
B08,1,2,11847
B08,2,2,11847
B07,0,1,11847
B07,1,1,11847
B19,2,3,11883
B19,3,3,11883
B18,1,2,11883
B18,2,2,11883
B17,2,3,11883
B17,3,3,11883
B16,1,2,11883
B16,2,2,11883
B15,0,1,11883
B15,1,1,11883
B14,2,3,11883
B05,1,3,11920
B04,2,3,11920
B04,3,3,11920
B03,2,3,11920
B03,3,3,11920
B02,1,2,11920
B02,2,2,11920
B01,0,1,11920
B01,1,1,11920
B05,0,3,11926
B14,3,3,11944
B13,2,3,11944
B13,3,3,11944
B12,1,2,11944
B12,2,2,11944
B11,1,2,11944
B11,2,2,11944
B10,1,2,11944
B10,2,2,11944
B09,2,3,11944
B09,3,3,11944
B08,1,2,11944
B08,2,2,11944
B07,0,1,11944
B19,2,3,11965
B19,3,3,11965
B18,1,2,11965
B18,2,2,11965
B17,2,3,11965
B17,3,3,11965
B16,1,2,11965
B16,2,2,11965
B15,0,1,11965
B15,1,1,11965
B14,2,3,11965
B06,1,2,11980
B05,1,3,11980
B04,2,3,11980
B04,3,3,11982
B03,2,3,11982
B03,3,3,11982
B02,1,2,11982
B02,2,2,11982
B01,0,1,11982
B01,1,1,11982
B05,0,3,11984
B06,0,2,11988
B14,3,3,12014
B13,2,3,12014
B13,3,3,12014
B12,1,2,12014
B12,2,2,12014
B11,1,2,12014
B11,2,2,12014
B10,1,2,12014
B10,2,2,12014
B09,2,3,12014
B09,3,3,12014
B08,1,2,12014
B08,2,2,12018
B05,1,3,12029
B04,2,3,12029
B06,1,2,12035
B05,0,3,12035
B04,3,3,12035
B03,2,3,12035
B03,3,3,12035
B02,1,2,12035
B02,2,2,12035
B01,0,1,12035
B01,1,1,12035
B07,1,1,12041
B06,0,2,12042
B19,2,3,12045
B19,3,3,12045
B18,1,2,12045
B18,2,2,12045
B17,2,3,12045
B17,3,3,12045
B16,1,2,12045
B16,2,2,12045
B15,0,1,12045
B15,1,1,12045
B14,2,3,12045
B07,0,1,12046
B14,3,3,12068
B13,2,3,12068
B13,3,3,12068
B12,1,2,12068
B12,2,2,12076
B11,1,2,12076
B11,2,2,12076
B10,1,2,12076
B10,2,2,12076
B09,2,3,12076
B09,3,3,12076
B08,1,2,12076
B05,1,3,12080
B04,2,3,12080
B06,1,2,12091
B05,0,3,12091
B04,3,3,12098
B03,2,3,12098
B03,3,3,12098
B02,1,2,12098
B02,2,2,12098
B01,0,1,12098
B01,1,1,12098
B07,1,1,12102
B06,0,2,12102
B08,2,2,12118
B07,0,1,12118
B19,2,3,12132
B19,3,3,12132
B18,1,2,12132
B18,2,2,12132
B17,2,3,12132
B17,3,3,12132
B16,1,2,12132
B16,2,2,12132
B15,0,1,12132
B15,1,1,12132
B14,2,3,12132
B14,3,3,12132
B13,2,3,12132
B13,3,3,12132
B12,1,2,12132
B05,1,3,12135
B04,2,3,12135
B12,2,2,12136
B11,1,2,12136
B11,2,2,12136
B10,1,2,12136
B10,2,2,12136
B09,2,3,12136
B09,3,3,12136
B08,1,2,12136
B06,1,2,12143
B05,0,3,12143
B07,1,1,12157
B06,0,2,12157
B04,3,3,12157
B03,2,3,12157
B03,3,3,12157
B02,1,2,12157
B02,2,2,12157
B01,0,1,12157
B01,1,1,12157
B08,2,2,12181
B07,0,1,12181
B05,1,3,12192
B04,2,3,12192
B06,1,2,12195
B05,0,3,12197
B07,1,1,12210
B06,0,2,12210
B04,3,3,12212
B03,2,3,12212
B03,3,3,12212
B02,1,2,12212
B19,2,3,12215
B19,3,3,12215
B18,1,2,12215
B18,2,2,12215
B17,2,3,12215
B17,3,3,12215
B16,1,2,12215
B16,2,2,12215
B15,0,1,12215
B15,1,1,12215
B14,2,3,12215
B14,3,3,12215
B13,2,3,12215
B13,3,3,12215
B12,1,2,12215
B12,2,2,12215
B11,1,2,12215
B11,2,2,12215
B10,1,2,12215
B10,2,2,12215
B09,2,3,12215
B09,3,3,12215
B08,1,2,12215
B02,2,2,12219
B01,0,1,12219
B01,1,1,12219
B08,2,2,12233
B07,0,1,12233
B06,1,2,12239
B05,1,3,12248
B04,2,3,12248
B05,0,3,12252
B04,3,3,12267
B03,2,3,12267
B03,3,3,12267
B02,1,2,12267
B07,1,1,12272
B06,0,2,12272
B02,2,2,12282
B01,0,1,12282
B01,1,1,12282
B19,2,3,12303
B19,3,3,12303
B18,1,2,12303
B18,2,2,12303
B17,2,3,12303
B17,3,3,12303
B16,1,2,12303
B16,2,2,12303
B15,0,1,12303
B15,1,1,12303
B14,2,3,12303
B14,3,3,12303
B13,2,3,12303
B13,3,3,12303
B12,1,2,12303
B12,2,2,12303
B11,1,2,12303
B11,2,2,12303
B10,1,2,12303
B10,2,2,12303
B09,2,3,12303
B09,3,3,12303
B08,1,2,12303
B08,2,2,12303
B07,0,1,12303
B06,1,2,12305
B05,1,3,12314
B04,2,3,12314
B05,0,3,12319
B04,3,3,12323
B03,2,3,12323
B03,3,3,12324
B02,1,2,12324
B07,1,1,12333
B06,0,2,12333
B02,2,2,12348
B01,0,1,12348
B01,1,1,12348
B05,1,3,12376
B04,2,3,12376
B04,3,3,12376
B03,2,3,12376
B03,3,3,12376
B02,1,2,12376
B06,1,2,12379
B05,0,3,12381
B02,2,2,12401
B01,0,1,12401
B19,2,3,12403
B19,3,3,12403
B18,1,2,12403
B18,2,2,12403
B17,2,3,12403
B17,3,3,12403
B16,1,2,12403
B16,2,2,12403
B15,0,1,12403
B15,1,1,12403
B14,2,3,12403
B14,3,3,12403
B13,2,3,12403
B13,3,3,12403
B12,1,2,12403
B12,2,2,12403
B11,1,2,12403
B11,2,2,12403
B10,1,2,12403
B10,2,2,12403
B09,2,3,12403
B09,3,3,12403
B08,1,2,12403
B08,2,2,12403
B07,0,1,12403
B07,1,1,12403
B06,0,2,12403
B01,1,1,12403
B05,1,3,12427
B04,2,3,12427
B04,3,3,12437
B03,2,3,12437
B03,3,3,12437
B02,1,2,12437
B06,1,2,12438
B05,0,3,12438
B02,2,2,12465
B01,0,1,12465
B01,1,1,12465
B19,2,3,12485
B19,3,3,12485
B18,1,2,12485
B18,2,2,12485
B17,2,3,12485
B17,3,3,12485
B16,1,2,12485
B16,2,2,12485
B15,0,1,12485
B15,1,1,12485
B14,2,3,12485
B14,3,3,12485
B13,2,3,12485
B13,3,3,12485
B12,1,2,12485
B12,2,2,12485
B11,1,2,12485
B11,2,2,12485
B10,1,2,12485
B10,2,2,12485
B09,2,3,12485
B09,3,3,12485
B08,1,2,12485
B08,2,2,12485
B07,0,1,12485
B07,1,1,12485
B06,0,2,12485
B06,1,2,12486
B05,1,3,12495
B04,2,3,12495
B05,0,3,12500
B04,3,3,12500
B03,2,3,12500
B03,3,3,12500
B02,1,2,12500
B02,2,2,12522
B01,0,1,12522
B01,1,1,12522
B06,2,2,12547
B05,1,3,12553
B04,2,3,12553
B04,3,3,12554
B03,2,3,12554
B03,3,3,12554
B02,1,2,12554
B05,0,3,12558
B02,2,2,12576
B01,0,1,12576
B01,1,1,12576
B19,2,3,12578
B19,3,3,12578
B18,1,2,12578
B18,2,2,12578
B17,2,3,12578
B17,3,3,12578
B16,1,2,12578
B16,2,2,12578
B15,0,1,12578
B15,1,1,12578
B14,2,3,12578
B14,3,3,12578
B13,2,3,12578
B13,3,3,12578
B12,1,2,12578
B12,2,2,12578
B11,1,2,12578
B11,2,2,12578
B10,1,2,12578
B10,2,2,12578
B09,2,3,12578
B09,3,3,12578
B08,1,2,12578
B08,2,2,12578
B07,0,1,12578
B07,1,1,12578
B06,1,2,12578
B05,1,3,12605
B04,2,3,12605
B06,2,2,12606
B05,0,3,12610
B04,3,3,12610
B03,2,3,12610
B03,3,3,12610
B02,1,2,12610
B19,2,3,12663
B19,3,3,12663
B18,1,2,12663
B18,2,2,12663
B17,2,3,12663
B17,3,3,12663
B16,1,2,12663
B16,2,2,12663
B15,0,1,12663
B15,1,1,12663
B14,2,3,12663
B14,3,3,12663
B13,2,3,12663
B13,3,3,12663
B12,1,2,12663
B12,2,2,12663
B11,1,2,12663
B11,2,2,12663
B10,1,2,12663
B10,2,2,12663
B09,2,3,12663
B09,3,3,12663
B08,1,2,12663
B08,2,2,12663
B07,0,1,12663
B07,1,1,12663
B06,1,2,12663
B06,2,2,12667
B05,1,3,12667
B04,2,3,12667
B04,3,3,12668
B03,2,3,12668
B03,3,3,12668
B02,0,2,12668
B05,0,3,12672
B05,1,3,12714
B04,2,3,12714
B04,3,3,12734
B03,2,3,12734
B03,3,3,12734
B19,2,3,12750
B19,3,3,12750
B18,1,2,12750
B18,2,2,12750
B17,2,3,12750
B17,3,3,12750
B16,1,2,12750
B16,2,2,12750
B15,0,1,12750
B15,1,1,12750
B14,2,3,12750
B14,3,3,12750
B13,2,3,12750
B13,3,3,12750
B12,1,2,12750
B12,2,2,12750
B11,1,2,12750
B11,2,2,12750
B10,1,2,12750
B10,2,2,12750
B09,2,3,12750
B09,3,3,12750
B08,1,2,12750
B08,2,2,12750
B07,0,1,12750
B07,1,1,12750
B06,1,2,12750
B06,2,2,12750
B05,0,3,12750
B05,1,3,12806
B04,2,3,12806
B04,3,3,12806
B03,2,3,12806
B19,2,3,12846
B19,3,3,12846
B18,1,2,12846
B18,2,2,12846
B17,2,3,12846
B17,3,3,12846
B16,1,2,12846
B16,2,2,12846
B15,0,1,12846
B15,1,1,12846
B14,2,3,12846
B14,3,3,12846
B13,2,3,12846
B13,3,3,12846
B12,1,2,12846
B12,2,2,12846
B11,1,2,12846
B11,2,2,12846
B10,1,2,12846
B10,2,2,12846
B09,2,3,12846
B09,3,3,12846
B08,1,2,12846
B08,2,2,12846
B07,0,1,12846
B07,1,1,12846
B06,1,2,12846
B06,2,2,12846
B05,0,3,12846
B05,1,3,12861
B04,2,3,12861
B04,3,3,12861
B03,1,3,12861
B05,2,3,12928
B04,2,3,12928
B04,3,3,12928
B03,0,3,12928
B19,2,3,12930
B19,3,3,12930
B18,1,2,12930
B18,2,2,12930
B17,2,3,12930
B17,3,3,12930
B16,1,2,12930
B16,2,2,12930
B15,0,1,12930
B15,1,1,12930
B14,2,3,12930
B14,3,3,12930
B13,2,3,12930
B13,3,3,12930
B12,1,2,12930
B12,2,2,12930
B11,1,2,12930
B11,2,2,12930
B10,1,2,12930
B10,2,2,12930
B09,2,3,12930
B09,3,3,12930
B08,1,2,12930
B08,2,2,12930
B07,0,1,12930
B07,1,1,12930
B06,1,2,12930
B06,2,2,12930
B05,1,3,12930
B05,2,3,12987
B04,2,3,12987
B04,3,3,12989
B05,3,3,13052
B04,2,3,13052
B19,2,3,13097
B19,3,3,13097
B18,1,2,13097
B18,2,2,13097
B17,2,3,13097
B17,3,3,13097
B16,1,2,13097
B16,2,2,13097
B15,0,1,13097
B15,1,1,13097
B14,2,3,13097
B14,3,3,13097
B13,2,3,13097
B13,3,3,13097
B12,1,2,13097
B12,2,2,13097
B11,1,2,13097
B11,2,2,13097
B10,1,2,13097
B10,2,2,13097
B09,2,3,13097
B09,3,3,13097
B08,1,2,13097
B08,2,2,13097
B07,0,1,13097
B07,1,1,13097
B06,1,2,13097
B06,2,2,13097
B05,2,3,13097
B05,3,3,13110
B04,1,3,13110
B02,1,2,13121
B01,0,1,13121
B01,1,1,13121
B02,0,2,13123
B19,2,3,13165
B19,3,3,13165
B18,1,2,13165
B18,2,2,13165
B17,2,3,13165
B17,3,3,13165
B16,1,2,13165
B16,2,2,13165
B15,0,1,13165
B15,1,1,13165
B14,2,3,13165
B14,3,3,13165
B13,2,3,13165
B13,3,3,13165
B12,1,2,13165
B12,2,2,13165
B11,1,2,13165
B11,2,2,13165
B10,1,2,13165
B10,2,2,13165
B09,2,3,13165
B09,3,3,13165
B08,1,2,13165
B08,2,2,13165
B07,0,1,13165
B07,1,1,13165
B06,1,2,13165
B06,2,2,13165
B05,2,3,13165
B05,3,3,13166
B04,0,3,13166
B03,1,3,13176
B02,1,2,13177
B01,0,1,13177
B01,1,1,13177
B03,0,3,13179
B02,0,2,13180
B03,1,3,13228
B04,1,3,13229
B03,0,3,13231
B02,1,2,13232
B01,0,1,13232
B01,1,1,13232
B02,0,2,13235
B19,2,3,13265
B19,3,3,13265
B18,1,2,13265
B18,2,2,13265
B17,2,3,13265
B17,3,3,13265
B16,1,2,13265
B16,2,2,13265
B15,0,1,13265
B15,1,1,13265
B14,2,3,13265
B14,3,3,13265
B13,2,3,13265
B13,3,3,13265
B12,1,2,13265
B12,2,2,13265
B11,1,2,13265
B11,2,2,13265
B10,1,2,13265
B10,2,2,13265
B09,2,3,13265
B09,3,3,13265
B08,1,2,13265
B08,2,2,13265
B07,0,1,13265
B07,1,1,13265
B06,1,2,13265
B06,2,2,13265
B05,2,3,13265
B05,3,3,13265
B04,0,3,13265
B02,1,2,13274
B01,0,1,13274
B04,1,3,13288
B03,1,3,13289
B02,0,2,13289
B03,0,3,13292
B01,1,1,13298
B02,1,2,13333
B01,0,1,13333
B19,2,3,13341
B19,3,3,13341
B18,1,2,13341
B18,2,2,13341
B17,2,3,13341
B17,3,3,13341
B16,1,2,13341
B16,2,2,13341
B15,0,1,13341
B15,1,1,13341
B14,2,3,13341
B14,3,3,13341
B13,2,3,13341
B13,3,3,13341
B12,1,2,13341
B12,2,2,13341
B11,1,2,13341
B11,2,2,13341
B10,1,2,13341
B10,2,2,13341
B09,2,3,13341
B09,3,3,13341
B08,1,2,13341
B08,2,2,13341
B07,0,1,13341
B07,1,1,13341
B06,1,2,13341
B06,2,2,13341
B05,2,3,13341
B05,3,3,13341
B04,0,3,13341
B04,1,3,13342
B03,1,3,13343
B02,0,2,13343
B03,0,3,13346
B01,1,1,13352
B02,1,2,13381
B01,0,1,13381
B04,2,3,13395
B03,1,3,13395
B02,0,2,13395
B03,0,3,13398
B01,1,1,13401
B19,2,3,13421
B19,3,3,13421
B18,1,2,13421
B18,2,2,13421
B17,2,3,13421
B17,3,3,13421
B16,1,2,13421
B16,2,2,13421
B15,0,1,13421
B15,1,1,13421
B14,2,3,13421
B14,3,3,13421
B13,2,3,13421
B13,3,3,13421
B12,1,2,13421
B12,2,2,13421
B11,1,2,13421
B11,2,2,13421
B10,1,2,13421
B10,2,2,13421
B09,2,3,13421
B09,3,3,13421
B08,1,2,13421
B08,2,2,13421
B07,0,1,13421
B07,1,1,13421
B06,1,2,13421
B06,2,2,13421
B05,2,3,13421
B05,3,3,13421
B04,1,3,13421
B02,1,2,13441
B01,0,1,13441
B03,1,3,13446
B02,0,2,13446
B04,2,3,13463
B03,0,3,13463
B03,1,3,13494
B02,1,2,13495
B02,0,2,13498
B01,1,1,13517
B01,0,1,13520
B04,3,3,13525
B03,0,3,13525
B19,2,3,13539
B19,3,3,13539
B18,1,2,13539
B18,2,2,13539
B17,2,3,13539
B17,3,3,13539
B16,1,2,13539
B16,2,2,13539
B15,0,1,13539
B15,1,1,13539
B14,2,3,13539
B14,3,3,13539
B13,2,3,13539
B13,3,3,13539
B12,1,2,13539
B12,2,2,13539
B11,1,2,13539
B11,2,2,13539
B10,1,2,13539
B10,2,2,13539
B09,2,3,13539
B09,3,3,13539
B08,1,2,13539
B08,2,2,13539
B07,0,1,13539
B07,1,1,13539
B06,1,2,13539
B06,2,2,13539
B05,2,3,13539
B05,3,3,13539
B04,2,3,13539
B03,1,3,13549
B02,1,2,13574
B02,0,2,13577
B01,1,1,13577
B01,0,1,13580
B04,3,3,13586
B03,0,3,13586
B01,1,1,13625
B02,1,2,13629
B01,0,1,13629
B03,1,3,13634
B02,0,2,13634
B19,2,3,13648
B19,3,3,13648
B18,1,2,13648
B18,2,2,13648
B17,2,3,13648
B17,3,3,13648
B16,1,2,13648
B16,2,2,13648
B15,0,1,13648
B15,1,1,13648
B14,2,3,13648
B14,3,3,13648
B13,2,3,13648
B13,3,3,13648
B12,1,2,13648
B12,2,2,13648
B11,1,2,13648
B11,2,2,13648
B10,1,2,13648
B10,2,2,13648
B09,2,3,13648
B09,3,3,13648
B08,1,2,13648
B08,2,2,13648
B07,0,1,13648
B07,1,1,13648
B06,1,2,13648
B06,2,2,13648
B05,2,3,13648
B05,3,3,13648
B04,2,3,13648
B04,3,3,13653
B03,0,3,13653
B01,1,1,13680
B02,1,2,13687
B01,0,1,13687
B03,1,3,13689
B02,0,2,13690
B01,1,1,14219
B02,1,2,14267
B01,0,1,14267
B01,1,1,14283
B03,2,3,14320
B02,0,2,14320
B02,1,2,14321
B01,0,1,14321
B01,1,1,14340
B03,3,3,14369
B02,0,2,14369
B02,1,2,14382
B01,0,1,14382
B01,1,1,14394
B19,2,3,16224
B19,3,3,16224
B18,1,2,16224
B18,2,2,16224
B17,2,3,16224
B17,3,3,16224
B16,1,2,16224
B02,2,2,16237
B01,0,1,16237
B01,1,1,16251
B16,2,2,16278
B15,0,1,16278
B15,1,1,16278
B14,2,3,16278
B14,3,3,16278
B13,2,3,16278
B13,3,3,16319
B12,1,2,16319
B12,2,2,16319
B11,1,2,16319
B11,2,2,16319
B10,1,2,16319
B10,2,2,16319
B09,2,3,16319
B09,3,3,16319
B08,1,2,16319
B08,2,2,16319
B07,0,1,16319
B07,1,1,16319
B06,1,2,16319
B06,2,2,16319
B05,2,3,16319
B05,3,3,16319
B04,2,3,16319
B04,3,3,16319
B03,2,3,16319
B19,2,3,16321
B19,3,3,16321
B18,1,2,16321
B18,2,2,16321
B17,2,3,16321
B17,3,3,16321
B16,1,2,16321
B16,2,2,16331
B15,0,1,16331
B15,1,1,16342
B14,2,3,16342
B14,3,3,16342
B13,2,3,16342
B13,3,3,16370
B12,1,2,16370
B12,2,2,16378
B11,1,2,16378
B11,2,2,16386
B10,1,2,16386
B10,2,2,16386
B09,2,3,16386
B09,3,3,16386
B08,1,2,16386
B08,2,2,16386
B07,0,1,16386
B07,1,1,16386
B06,1,2,16386
B06,2,2,16386
B05,2,3,16386
B05,3,3,16386
B04,2,3,16386
B04,3,3,16390
B03,1,3,16390
B19,2,3,16618
B19,3,3,16618
B18,1,2,16618
B18,2,2,16618
B17,2,3,16618
B17,3,3,16618
B16,1,2,16618
B16,2,2,16618
B15,0,1,16618
B15,1,1,16618
B14,2,3,16618
B14,3,3,16618
B13,2,3,16618
B13,3,3,16618
B12,1,2,16618
B12,2,2,16618
B11,1,2,16618
B11,2,2,16618
B10,1,2,16618
B10,2,2,16618
B09,2,3,16618
B09,3,3,16618
B08,1,2,16618
B08,2,2,16618
B07,0,1,16618
B07,1,1,16618
B06,1,2,16618
B06,2,2,16618
B05,2,3,16618
B05,3,3,16618
B04,2,3,16618
B04,3,3,16618
B03,0,3,16618
B19,2,3,16713
B19,3,3,16713
B18,1,2,16713
B18,2,2,16713
B17,2,3,16713
B17,3,3,16713
B16,1,2,16713
B16,2,2,16713
B15,0,1,16713
B15,1,1,16713
B14,2,3,16713
B14,3,3,16713
B13,2,3,16713
B13,3,3,16713
B12,1,2,16713
B12,2,2,16713
B11,1,2,16713
B11,2,2,16713
B10,1,2,16713
B10,2,2,16713
B09,2,3,16713
B09,3,3,16713
B08,1,2,16713
B08,2,2,16713
B07,0,1,16713
B07,1,1,16713
B06,1,2,16713
B06,2,2,16713
B05,2,3,16713
B05,3,3,16713
B04,2,3,16713
B04,3,3,16713
B19,2,3,16816
B19,3,3,16816
B18,1,2,16816
B18,2,2,16816
B17,2,3,16816
B17,3,3,16816
B16,1,2,16816
B16,2,2,16816
B15,0,1,16816
B15,1,1,16816
B14,2,3,16816
B14,3,3,16816
B13,2,3,16816
B13,3,3,16816
B12,1,2,16816
B12,2,2,16816
B11,1,2,16816
B11,2,2,16816
B10,1,2,16816
B10,2,2,16816
B09,2,3,16816
B09,3,3,16816
B08,1,2,16816
B08,2,2,16816
B07,0,1,16816
B07,1,1,16816
B06,1,2,16816
B06,2,2,16816
B05,2,3,16816
B05,3,3,16816
B04,2,3,16816
B03,1,3,16822
B02,1,2,16822
B02,2,2,16822
B01,0,1,16822
B01,1,1,16822
B03,0,3,16824
B03,1,3,16882
B02,1,2,16882
B02,2,2,16882
B01,0,1,16882
B01,1,1,16882
B04,3,3,16883
B03,0,3,16885
B19,2,3,16898
B19,3,3,16898
B18,1,2,16898
B18,2,2,16898
B17,2,3,16898
B17,3,3,16898
B16,1,2,16898
B16,2,2,16898
B15,0,1,16898
B15,1,1,16898
B14,2,3,16898
B14,3,3,16898
B13,2,3,16898
B13,3,3,16898
B12,1,2,16898
B12,2,2,16898
B11,1,2,16898
B11,2,2,16898
B10,1,2,16898
B10,2,2,16898
B09,2,3,16898
B09,3,3,16898
B08,1,2,16898
B08,2,2,16898
B07,0,1,16898
B07,1,1,16898
B06,1,2,16898
B06,2,2,16898
B05,2,3,16898
B05,3,3,16898
B04,2,3,16898
B03,1,3,16929
B02,1,2,16929
B02,2,2,16942
B01,0,1,16942
B04,3,3,16946
B03,0,3,16946
B01,1,1,16968
B03,1,3,16983
B02,1,2,16983
B19,2,3,16989
B19,3,3,16989
B18,1,2,16989
B18,2,2,16989
B17,2,3,16989
B17,3,3,16989
B16,1,2,16989
B16,2,2,16989
B15,0,1,16989
B15,1,1,16989
B14,2,3,16989
B14,3,3,16989
B13,2,3,16989
B13,3,3,16989
B12,1,2,16989
B12,2,2,16989
B11,1,2,16989
B11,2,2,16989
B10,1,2,16989
B10,2,2,16989
B09,2,3,16989
B09,3,3,16989
B08,1,2,16989
B08,2,2,16989
B07,0,1,16989
B07,1,1,16989
B06,1,2,16989
B06,2,2,16989
B05,2,3,16989
B05,3,3,16989
B04,2,3,16989
B02,2,2,16996
B01,0,1,16996
B04,3,3,17008
B03,0,3,17008
B01,1,1,17016
B03,1,3,17036
B02,1,2,17036
B02,2,2,17052
B01,0,1,17052
B01,1,1,17073
B19,2,3,17088
B19,3,3,17088
B18,1,2,17088
B18,2,2,17088
B17,2,3,17088
B17,3,3,17088
B16,1,2,17088
B16,2,2,17088
B15,0,1,17088
B15,1,1,17088
B14,2,3,17088
B14,3,3,17088
B13,2,3,17088
B13,3,3,17088
B12,1,2,17088
B12,2,2,17088
B11,1,2,17088
B11,2,2,17088
B10,1,2,17088
B10,2,2,17088
B09,2,3,17088
B09,3,3,17088
B08,1,2,17088
B08,2,2,17088
B07,0,1,17088
B07,1,1,17088
B06,1,2,17088
B06,2,2,17088
B05,2,3,17088
B05,3,3,17088
B04,2,3,17088
B04,3,3,17088
B03,0,3,17088
B03,1,3,17088
B02,1,2,17088
B02,2,2,17101
B01,0,1,17101
B01,1,1,17125
B03,2,3,17147
B02,1,2,17147
B02,2,2,17150
B01,0,1,17150
B19,2,3,17173
B19,3,3,17173
B18,1,2,17173
B18,2,2,17173
B17,2,3,17173
B17,3,3,17173
B16,1,2,17173
B16,2,2,17173
B15,0,1,17173
B15,1,1,17173
B14,2,3,17173
B14,3,3,17173
B13,2,3,17173
B13,3,3,17173
B12,1,2,17173
B12,2,2,17173
B11,1,2,17173
B11,2,2,17173
B10,1,2,17173
B10,2,2,17173
B09,2,3,17173
B09,3,3,17173
B08,1,2,17173
B08,2,2,17173
B07,0,1,17173
B07,1,1,17173
B06,1,2,17173
B06,2,2,17173
B05,2,3,17173
B05,3,3,17173
B04,2,3,17173
B04,3,3,17173
B03,1,3,17173
B01,1,1,17179
B03,2,3,17203
B02,1,2,17203
B02,2,2,17205
B01,0,1,17205
B01,1,1,17226
B19,2,3,17247
B19,3,3,17247
B18,1,2,17247
B18,2,2,17247
B17,2,3,17247
B17,3,3,17247
B16,1,2,17247
B16,2,2,17247
B15,0,1,17247
B15,1,1,17247
B14,2,3,17247
B14,3,3,17247
B13,2,3,17247
B13,3,3,17247
B12,1,2,17247
B12,2,2,17247
B11,1,2,17247
B11,2,2,17247
B10,1,2,17247
B10,2,2,17247
B09,2,3,17247
B09,3,3,17247
B08,1,2,17247
B08,2,2,17247
B07,0,1,17247
B07,1,1,17247
B06,1,2,17247
B06,2,2,17247
B05,2,3,17247
B05,3,3,17247
B04,2,3,17247
B04,3,3,17247
B03,1,3,17247
B03,2,3,17254
B02,1,2,17254
B02,2,2,17262
B01,0,1,17262
B01,1,1,17283
B03,3,3,17310
B02,1,2,17310
B02,2,2,17315
B01,0,1,17315
B19,2,3,17320
B19,3,3,17320
B18,1,2,17320
B18,2,2,17320
B17,2,3,17320
B17,3,3,17320
B16,1,2,17320
B16,2,2,17320
B15,0,1,17320
B15,1,1,17320
B14,2,3,17320
B14,3,3,17320
B13,2,3,17320
B13,3,3,17320
B12,1,2,17320
B12,2,2,17320
B11,1,2,17320
B11,2,2,17320
B10,1,2,17320
B10,2,2,17320
B09,2,3,17320
B09,3,3,17320
B08,1,2,17320
B08,2,2,17320
B07,0,1,17320
B07,1,1,17320
B06,1,2,17320
B06,2,2,17320
B05,2,3,17320
B05,3,3,17320
B04,2,3,17320
B04,3,3,17320
B03,2,3,17320
B01,1,1,17337
B03,3,3,17358
B02,1,2,17358
B02,2,2,17367
B01,0,1,17367
B01,1,1,17384
B19,2,3,17399
B19,3,3,17399
B18,1,2,17399
B18,2,2,17399
B17,2,3,17399
B17,3,3,17399
B16,1,2,17399
B16,2,2,17399
B15,0,1,17399
B15,1,1,17399
B14,2,3,17399
B14,3,3,17399
B13,2,3,17399
B13,3,3,17399
B12,1,2,17399
B12,2,2,17399
B11,1,2,17399
B11,2,2,17399
B10,1,2,17399
B10,2,2,17399
B09,2,3,17399
B09,3,3,17399
B08,1,2,17399
B08,2,2,17399
B07,0,1,17399
B07,1,1,17399
B06,1,2,17399
B06,2,2,17399
B05,2,3,17399
B05,3,3,17399
B04,2,3,17399
B04,3,3,17399
B03,2,3,17399
B03,3,3,17409
B02,1,2,17409
B02,2,2,17416
B01,0,1,17416
B01,1,1,17433
B19,2,3,17502
B19,3,3,17502
B18,1,2,17502
B18,2,2,17502
B17,2,3,17502
B17,3,3,17502
B16,1,2,17502
B16,2,2,17502
B15,0,1,17502
B15,1,1,17502
B14,2,3,17502
B14,3,3,17502
B13,2,3,17502
B13,3,3,17502
B12,1,2,17502
B12,2,2,17502
B11,1,2,17502
B11,2,2,17502
B10,1,2,17502
B10,2,2,17502
B09,2,3,17502
B09,3,3,17502
B08,1,2,17502
B08,2,2,17502
B07,0,1,17502
B07,1,1,17502
B06,1,2,17502
B06,2,2,17502
B05,2,3,17502
B05,3,3,17502
B04,2,3,17502
B04,3,3,17502
B03,2,3,17502
B03,3,3,17502
B02,1,2,17502
B02,2,2,17502
B01,0,1,17502
B01,1,1,17502
B19,2,3,17587
B19,3,3,17587
B18,1,2,17587
B18,2,2,17587
B17,2,3,17587
B17,3,3,17587
B16,1,2,17587
B16,2,2,17587
B15,0,1,17587
B15,1,1,17587
B14,2,3,17587
B14,3,3,17587
B13,2,3,17587
B13,3,3,17587
B12,1,2,17587
B12,2,2,17587
B11,1,2,17587
B11,2,2,17587
B10,1,2,17587
B10,2,2,17587
B09,2,3,17587
B09,3,3,17587
B08,1,2,17587
B08,2,2,17587
B07,0,1,17587
B07,1,1,17587
B06,1,2,17587
B06,2,2,17587
B05,2,3,17587
B05,3,3,17587
B04,2,3,17587
B04,3,3,17587
B03,2,3,17587
B03,3,3,17587
B02,1,2,17587
B02,2,2,17587
B01,0,1,17587
B01,1,1,17587
B19,2,3,17671
B19,3,3,17671
B18,1,2,17671
B18,2,2,17671
B17,2,3,17671
B17,3,3,17671
B16,1,2,17671
B16,2,2,17671
B15,0,1,17671
B15,1,1,17671
B14,2,3,17671
B14,3,3,17671
B13,2,3,17671
B13,3,3,17671
