vin,station_id,event,t_s
V000014,S19,in,2313.6093997249295
V000016,S16,out,2317.2121579975746
V000025,S08,out,2317.6638420033064
V000026,S08,in,2317.6638420033064
V000015,S18,in,2318.7159578408528
V000015,S17,out,2318.8628592071013
V000022,S11,out,2319.949857930326
V000023,S11,in,2321.949857930326
V000024,S09,out,2323.283417927542
V000025,S09,in,2323.283417927542
V000016,S17,in,2325.8628592071013
V000017,S16,in,2335.2121579975746
V000022,S12,in,2338.226974598345
V000021,S12,out,2338.226974598345
V000027,S07,out,2349.823369680236
V000013,S20,out,2351.9416032917934
V000020,S13,out,2357.0930886798374
V000021,S13,in,2357.0930886798374
V000023,S11,out,2362.949857930326
V000028,S06,out,2367.313863334219
V000034,S03,out,2368.1131322553097
V000035,S03,in,2368.1131322553097
V000037,S02,out,2369.134132987175
V000038,S02,in,2369.134132987175
V000030,S04,out,2369.875207670805
V000031,S04,in,2369.875207670805
V000029,S05,out,2369.9877513301085
V000014,S20,in,2370.9416032917934
V000030,S05,in,2370.9877513301085
V000014,S19,out,2371.6093997249295
V000025,S09,out,2373.283417927542
V000039,S01,out,2373.5970176258893
V000040,S01,in,2373.5970176258893
V000028,S07,in,2373.823369680236
V000016,S17,out,2373.8628592071013
V000029,S06,in,2375.313863334219
V000015,S18,out,2375.7159578408528
V000016,S18,in,2375.7159578408528
V000026,S08,out,2377.6638420033064
V000027,S08,in,2377.6638420033064
V000026,S09,in,2381.283417927542
V000015,S19,in,2385.6093997249295
V000024,S11,in,2389.949857930326
V000017,S16,out,2391.2121579975746
V000022,S12,out,2398.226974598345
V000023,S12,in,2398.226974598345
V000018,S16,in,2399.2121579975746
V000017,S17,in,2399.8628592071013
V000028,S07,out,2417.823369680236
V000022,S13,in,2418.0930886798374
V000021,S13,out,2418.0930886798374
V000029,S06,out,2419.313863334219
V000030,S05,out,2420.9877513301085
V000029,S07,in,2423.823369680236
V000030,S06,in,2427.313863334219
V000016,S18,out,2428.7159578408528
V000035,S03,out,2429.1131322553097
V000036,S03,in,2429.1131322553097
V000038,S02,out,2430.134132987175
V000039,S02,in,2430.134132987175
V000026,S09,out,2430.283417927542
V000032,S04,in,2430.875207670805
V000031,S04,out,2430.875207670805
V000014,S20,out,2430.9416032917934
V000040,S01,out,2431.5970176258893
V000041,S01,in,2431.5970176258893
V000031,S05,in,2431.9877513301085
V000015,S20,in,2432.9416032917934
V000015,S19,out,2434.6093997249295
V000016,S19,in,2438.6093997249295
V000027,S08,out,2441.6638420033064
V000028,S08,in,2441.6638420033064
V000027,S09,in,2444.283417927542
V000025,S11,in,2451.949857930326
V000024,S11,out,2451.949857930326
V000017,S18,in,2456.7159578408528
V000017,S17,out,2456.8628592071013
V000024,S12,in,2459.226974598345
V000023,S12,out,2459.226974598345
V000018,S16,out,2460.2121579975746
V000019,S16,in,2466.2121579975746
V000018,S17,in,2468.8628592071013
V000029,S07,out,2478.823369680236
V000023,S13,in,2482.0930886798374
V000022,S13,out,2482.0930886798374
V000030,S06,out,2485.313863334219
V000037,S03,in,2489.1131322553097
V000036,S03,out,2489.1131322553097
V000040,S02,in,2490.134132987175
V000039,S02,out,2490.134132987175
V000033,S04,in,2490.875207670805
V000032,S04,out,2490.875207670805
V000032,S05,in,2491.9877513301085
V000031,S05,out,2491.9877513301085
V000030,S07,in,2492.823369680236
V000015,S20,out,2494.9416032917934
V000042,S01,in,2496.5970176258893
V000041,S01,out,2496.5970176258893
V000031,S06,in,2497.313863334219
V000027,S09,out,2498.283417927542
V000029,S08,in,2503.6638420033064
V000028,S08,out,2503.6638420033064
V000028,S09,in,2507.283417927542
V000017,S18,out,2508.7159578408528
V000025,S11,out,2508.949857930326
V000026,S11,in,2508.949857930326
V000016,S19,out,2511.6093997249295
V000016,S20,in,2511.9416032917934
V000019,S16,out,2513.2121579975746
V000024,S12,out,2515.226974598345
V000025,S12,in,2515.226974598345
V000017,S19,in,2517.6093997249295
V000020,S16,in,2520.2121579975746
V000018,S18,in,2522.7159578408528
V000019,S17,in,2522.8628592071013
V000018,S17,out,2522.8628592071013
V000023,S13,out,2538.0930886798374
V000024,S13,in,2538.0930886798374
V000032,S05,out,2548.9877513301085
V000038,S03,in,2551.1131322553097
V000037,S03,out,2551.1131322553097
V000031,S06,out,2551.313863334219
V000034,S04,in,2552.875207670805
V000033,S04,out,2552.875207670805
V000026,S11,out,2552.949857930326
V000040,S02,out,2553.134132987175
V000041,S02,in,2553.134132987175
V000030,S07,out,2553.823369680236
V000033,S05,in,2553.9877513301085
V000043,S01,in,2554.5970176258893
V000042,S01,out,2554.5970176258893
V000032,S06,in,2556.313863334219
V000031,S07,in,2557.823369680236
V000028,S09,out,2558.283417927542
V000027,S11,in,2560.949857930326
V000016,S20,out,2562.9416032917934
V000029,S08,out,2567.6638420033064
V000030,S08,in,2567.6638420033064
V000025,S12,out,2570.226974598345
V000026,S12,in,2570.226974598345
V000029,S09,in,2570.283417927542
V000018,S18,out,2577.7159578408528
V000017,S20,in,2577.9416032917934
V000017,S19,out,2579.6093997249295
V000019,S18,in,2581.7159578408528
V000019,S17,out,2581.8628592071013
V000024,S13,out,2582.0930886798374
V000025,S13,in,2582.0930886798374
V000020,S16,out,2583.2121579975746
V000021,S16,in,2583.2121579975746
V000018,S19,in,2587.6093997249295
V000020,S17,in,2590.8628592071013
V000031,S07,out,2606.823369680236
V000032,S06,out,2607.313863334219
V000039,S03,in,2609.1131322553097
V000038,S03,out,2609.1131322553097
V000027,S11,out,2609.949857930326
V000041,S02,out,2610.134132987175
V000042,S02,in,2610.134132987175
V000035,S04,in,2610.875207670805
V000034,S04,out,2610.875207670805
V000033,S05,out,2610.9877513301085
V000032,S07,in,2612.823369680236
V000034,S05,in,2612.9877513301085
V000033,S06,in,2618.313863334219
V000029,S09,out,2619.283417927542
V000028,S11,in,2620.949857930326
V000044,S01,in,2621.5970176258893
V000043,S01,out,2621.5970176258893
V000027,S12,in,2622.226974598345
V000026,S12,out,2622.226974598345
V000021,S16,out,2630.2121579975746
V000019,S18,out,2630.7159578408528
V000018,S19,out,2635.6093997249295
V000030,S08,out,2636.6638420033064
V000031,S08,in,2636.6638420033064
V000030,S09,in,2639.283417927542
V000019,S19,in,2639.6093997249295
V000020,S18,in,2640.7159578408528
V000020,S17,out,2640.8628592071013
V000021,S17,in,2640.8628592071013
V000022,S16,in,2641.2121579975746
V000025,S13,out,2644.0930886798374
V000026,S13,in,2644.0930886798374
V000017,S20,out,2647.9416032917934
V000018,S20,in,2647.9416032917934
V000039,S03,out,2664.1131322553097
V000040,S03,in,2664.1131322553097
V000043,S02,in,2665.134132987175
V000042,S02,out,2665.134132987175
V000036,S04,in,2665.875207670805
V000035,S04,out,2665.875207670805
V000028,S11,out,2667.949857930326
V000034,S05,out,2668.9877513301085
V000035,S05,in,2668.9877513301085
V000032,S07,out,2670.823369680236
V000033,S06,out,2673.313863334219
V000034,S06,in,2675.313863334219
V000044,S01,out,2677.5970176258893
V000045,S01,in,2677.5970176258893
V000033,S07,in,2677.823369680236
V000027,S12,out,2681.226974598345
V000028,S12,in,2681.226974598345
V000029,S11,in,2685.949857930326
V000021,S17,out,2688.8628592071013
V000031,S08,out,2691.6638420033064
V000032,S08,in,2691.6638420033064
V000022,S16,out,2692.2121579975746
V000019,S19,out,2692.6093997249295
V000020,S18,out,2692.7159578408528
V000021,S18,in,2692.7159578408528
V000026,S13,out,2696.0930886798374
V000027,S13,in,2696.0930886798374
V000023,S16,in,2698.2121579975746
V000031,S09,in,2699.283417927542
V000030,S09,out,2699.283417927542
V000022,S17,in,2700.8628592071013
V000020,S19,in,2702.6093997249295
V000018,S20,out,2706.9416032917934
V000019,S20,in,2706.9416032917934
V000034,S06,out,2720.313863334219
V000041,S03,in,2722.1131322553097
V000040,S03,out,2722.1131322553097
V000044,S02,in,2723.134132987175
V000043,S02,out,2723.134132987175
V000036,S04,out,2723.875207670805
V000037,S04,in,2723.875207670805
V000035,S05,out,2730.9877513301085
V000036,S05,in,2730.9877513301085
V000045,S01,out,2731.5970176258893
V000046,S01,in,2731.5970176258893
V000034,S07,in,2731.823369680236
V000033,S07,out,2731.823369680236
V000032,S08,out,2734.6638420033064
V000035,S06,in,2736.313863334219
V000028,S12,out,2738.226974598345
V000033,S08,in,2738.6638420033064
V000031,S09,out,2742.283417927542
V000032,S09,in,2742.283417927542
V000022,S17,out,2742.8628592071013
V000022,S18,in,2745.7159578408528
V000021,S18,out,2745.7159578408528
V000027,S13,out,2747.0930886798374
V000028,S13,in,2747.0930886798374
V000029,S11,out,2749.949857930326
V000029,S12,in,2755.226974598345
V000023,S16,out,2756.2121579975746
V000019,S20,out,2760.9416032917934
V000020,S19,out,2761.6093997249295
V000021,S19,in,2761.6093997249295
V000020,S20,in,2762.9416032917934
V000023,S17,in,2764.8628592071013
V000024,S16,in,2769.2121579975746
V000030,S11,in,2774.949857930326
V000036,S05,out,2784.9877513301085
V000042,S03,in,2785.1131322553097
V000041,S03,out,2785.1131322553097
V000045,S02,in,2786.134132987175
V000044,S02,out,2786.134132987175
V000038,S04,in,2786.875207670805
V000037,S04,out,2786.875207670805
V000046,S01,out,2787.5970176258893
V000047,S01,in,2787.5970176258893
V000037,S05,in,2788.9877513301085
V000035,S06,out,2789.313863334219
V000036,S06,in,2791.313863334219
V000022,S18,out,2796.7159578408528
V000032,S09,out,2797.283417927542
V000033,S08,out,2797.6638420033064
V000033,S09,in,2800.283417927542
V000028,S13,out,2807.0930886798374
V000023,S18,in,2810.7159578408528
V000023,S17,out,2810.8628592071013
V000029,S13,in,2814.0930886798374
V000029,S12,out,2814.226974598345
V000020,S20,out,2815.9416032917934
V000021,S19,out,2819.6093997249295
V000022,S19,in,2819.6093997249295
V000021,S20,in,2819.9416032917934
V000030,S11,out,2821.949857930326
V000024,S16,out,2824.2121579975746
V000031,S11,in,2824.949857930326
V000030,S12,in,2828.226974598345
V000025,S16,in,2831.2121579975746
V000024,S17,in,2832.8628592071013
V000035,S07,in,2840.823369680236
V000034,S07,out,2840.823369680236
V000037,S05,out,2842.9877513301085
V000042,S03,out,2843.1131322553097
V000043,S03,in,2843.1131322553097
V000045,S02,out,2844.134132987175
V000046,S02,in,2844.134132987175
V000038,S04,out,2844.875207670805
V000039,S04,in,2844.875207670805
V000047,S01,out,2845.5970176258893
V000048,S01,in,2845.5970176258893
V000038,S05,in,2845.9877513301085
V000033,S09,out,2847.283417927542
V000034,S08,in,2847.6638420033064
V000037,S06,in,2853.313863334219
V000036,S06,out,2853.313863334219
V000029,S13,out,2858.0930886798374
V000023,S18,out,2864.7159578408528
V000022,S19,out,2866.6093997249295
V000021,S20,out,2872.9416032917934
V000022,S20,in,2872.9416032917934
V000031,S11,out,2872.949857930326
V000023,S19,in,2873.6093997249295
V000024,S18,in,2880.7159578408528
V000024,S17,out,2880.8628592071013
V000032,S11,in,2885.949857930326
V000025,S16,out,2891.2121579975746
V000030,S13,in,2898.0930886798374
V000031,S12,in,2899.226974598345
V000030,S12,out,2899.226974598345
V000025,S17,in,2899.8628592071013
V000026,S16,in,2900.2121579975746
V000034,S08,out,2902.6638420033064
V000036,S07,in,2904.823369680236
V000035,S07,out,2904.823369680236
V000034,S09,in,2905.283417927542
V000038,S05,out,2905.9877513301085
V000037,S06,out,2909.313863334219
V000043,S03,out,2911.1131322553097
V000044,S03,in,2911.1131322553097
V000046,S02,out,2912.134132987175
V000047,S02,in,2912.134132987175
V000035,S08,in,2912.6638420033064
V000040,S04,in,2912.875207670805
V000039,S04,out,2912.875207670805
V000038,S06,in,2913.313863334219
V000048,S01,out,2913.5970176258893
V000049,S01,in,2913.5970176258893
V000039,S05,in,2913.9877513301085
V000022,S20,out,2919.9416032917934
V000022,S20,out,2919.9416032917934
V000023,S20,in,2925.9416032917934
V000023,S19,out,2926.6093997249295
V000032,S11,out,2944.949857930326
V000033,S11,in,2944.949857930326
V000026,S16,out,2947.2121579975746
V000030,S13,out,2948.0930886798374
V000024,S18,out,2949.7159578408528
V000025,S18,in,2949.7159578408528
V000037,S07,in,2949.823369680236
V000036,S07,out,2949.823369680236
V000025,S17,out,2950.8628592071013
V000031,S13,in,2953.0930886798374
V000032,S12,in,2954.226974598345
V000031,S12,out,2954.226974598345
V000034,S09,out,2954.283417927542
V000026,S17,in,2955.8628592071013
V000024,S19,in,2958.6093997249295
V000041,S04,in,2960.875207670805
V000040,S04,out,2960.875207670805
V000038,S06,out,2961.313863334219
V000036,S08,in,2961.6638420033064
V000035,S08,out,2961.6638420033064
V000027,S16,in,2962.2121579975746
V000035,S09,in,2965.283417927542
V000040,S05,in,2969.9877513301085
V000039,S05,out,2969.9877513301085
V000045,S03,in,2971.1131322553097
V000044,S03,out,2971.1131322553097
V000023,S20,out,2974.9416032917934
V000039,S06,in,2976.313863334219
V000048,S02,in,2980.134132987175
V000047,S02,out,2980.134132987175
V000049,S01,out,2981.5970176258893
V000050,S01,in,2981.5970176258893
V000033,S11,out,2993.949857930326
V000037,S07,out,2995.823369680236
V000038,S07,in,2995.823369680236
V000031,S13,out,3009.0930886798374
V000032,S13,in,3011.0930886798374
V000026,S17,out,3011.8628592071013
V000032,S12,out,3012.226974598345
V000033,S12,in,3012.226974598345
V000024,S19,out,3013.6093997249295
V000024,S20,in,3013.9416032917934
V000028,S16,in,3017.2121579975746
V000027,S16,out,3017.2121579975746
V000035,S09,out,3017.283417927542
V000034,S11,in,3020.949857930326
V000036,S08,out,3021.6638420033064
V000037,S08,in,3021.6638420033064
V000036,S09,in,3024.283417927542
V000027,S17,in,3025.8628592071013
V000040,S05,out,3025.9877513301085
V000039,S06,out,3026.313863334219
V000046,S03,in,3028.1131322553097
V000045,S03,out,3028.1131322553097
V000042,S04,in,3029.875207670805
V000041,S04,out,3029.875207670805
V000041,S05,in,3030.9877513301085
V000049,S02,in,3031.134132987175
V000048,S02,out,3031.134132987175
V000040,S06,in,3031.313863334219
V000050,S01,out,3037.5970176258893
V000051,S01,in,3037.5970176258893
V000025,S18,out,3050.7159578408528
V000026,S18,in,3050.7159578408528
V000038,S07,out,3053.823369680236
V000039,S07,in,3053.823369680236
V000025,S19,in,3059.6093997249295
V000034,S11,out,3063.949857930326
V000033,S12,out,3065.226974598345
V000033,S13,in,3066.0930886798374
V000032,S13,out,3066.0930886798374
V000024,S20,out,3068.9416032917934
V000028,S16,out,3070.2121579975746
V000034,S12,in,3071.226974598345
V000029,S16,in,3072.2121579975746
V000036,S09,out,3075.283417927542
V000027,S17,out,3077.8628592071013
V000028,S17,in,3078.8628592071013
V000038,S08,in,3080.6638420033064
V000037,S08,out,3080.6638420033064
V000040,S06,out,3081.313863334219
V000041,S05,out,3082.9877513301085
V000037,S09,in,3084.283417927542
V000041,S06,in,3089.313863334219
V000047,S03,in,3091.1131322553097
V000046,S03,out,3091.1131322553097
V000035,S11,in,3091.949857930326
V000050,S02,in,3092.134132987175
V000049,S02,out,3092.134132987175
V000042,S04,out,3092.875207670805
V000043,S04,in,3092.875207670805
V000052,S01,in,3093.5970176258893
V000051,S01,out,3093.5970176258893
V000042,S05,in,3093.9877513301085
V000026,S18,out,3100.7159578408528
V000027,S18,in,3100.7159578408528
V000025,S19,out,3107.6093997249295
V000025,S20,in,3107.9416032917934
V000026,S19,in,3110.6093997249295
V000029,S16,out,3117.2121579975746
V000028,S17,out,3125.8628592071013
V000029,S17,in,3125.8628592071013
V000034,S12,out,3130.226974598345
V000038,S08,out,3131.6638420033064
V000034,S13,in,3132.0930886798374
V000033,S13,out,3132.0930886798374
V000030,S16,in,3133.2121579975746
V000040,S07,in,3133.823369680236
V000039,S07,out,3133.823369680236
V000038,S09,in,3136.283417927542
V000037,S09,out,3136.283417927542
V000039,S08,in,3139.6638420033064
V000041,S06,out,3141.313863334219
V000035,S11,out,3141.949857930326
V000042,S05,out,3143.9877513301085
V000036,S11,in,3147.949857930326
V000048,S03,in,3148.1131322553097
V000047,S03,out,3148.1131322553097
V000035,S12,in,3148.226974598345
V000050,S02,out,3149.134132987175
V000051,S02,in,3149.134132987175
V000043,S04,out,3149.875207670805
V000044,S04,in,3149.875207670805
V000042,S06,in,3150.313863334219
V000043,S05,in,3150.9877513301085
V000052,S01,out,3151.5970176258893
V000053,S01,in,3151.5970176258893
V000028,S18,in,3153.7159578408528
V000027,S18,out,3153.7159578408528
V000026,S19,out,3157.6093997249295
V000027,S19,in,3161.6093997249295
V000026,S20,in,3167.9416032917934
V000025,S20,out,3167.9416032917934
V000029,S17,out,3175.8628592071013
V000034,S13,out,3182.0930886798374
V000040,S07,out,3183.823369680236
V000041,S07,in,3183.823369680236
V000038,S09,out,3186.283417927542
V000030,S16,out,3192.2121579975746
V000040,S08,in,3192.6638420033064
V000039,S08,out,3192.6638420033064
V000039,S09,in,3195.283417927542
V000042,S06,out,3199.313863334219
V000030,S17,in,3199.8628592071013
V000043,S05,out,3200.9877513301085
V000048,S03,out,3203.1131322553097
V000049,S03,in,3203.1131322553097
V000051,S02,out,3204.134132987175
V000052,S02,in,3204.134132987175
V000031,S16,in,3204.2121579975746
V000045,S04,in,3204.875207670805
V000044,S04,out,3204.875207670805
V000053,S01,out,3205.5970176258893
V000054,S01,in,3205.5970176258893
V000029,S18,in,3205.7159578408528
V000028,S18,out,3205.7159578408528
V000044,S05,in,3205.9877513301085
V000035,S13,in,3207.0930886798374
V000035,S12,out,3208.226974598345
V000043,S06,in,3208.313863334219
V000036,S11,out,3208.949857930326
V000037,S11,in,3208.949857930326
V000036,S12,in,3214.226974598345
V000027,S19,out,3218.6093997249295
V000028,S19,in,3218.6093997249295
V000026,S20,out,3223.9416032917934
V000027,S20,in,3223.9416032917934
V000039,S09,out,3240.283417927542
V000040,S08,out,3241.6638420033064
V000040,S09,in,3245.283417927542
V000031,S16,out,3249.2121579975746
V000041,S07,out,3249.823369680236
V000042,S07,in,3249.823369680236
V000030,S17,out,3251.8628592071013
V000041,S08,in,3255.6638420033064
V000031,S17,in,3257.8628592071013
V000029,S18,out,3258.7159578408528
V000030,S18,in,3258.7159578408528
V000044,S05,out,3258.9877513301085
V000043,S06,out,3260.313863334219
V000044,S06,in,3263.313863334219
V000035,S13,out,3264.0930886798374
V000050,S03,in,3264.1131322553097
V000049,S03,out,3264.1131322553097
V000052,S02,out,3265.134132987175
