run,station_id,tool_id,program_id,vin,t_s,target_nm,spec_low_nm,spec_high_nm,torque_nm,angle_deg,current_a,temp_c,cycle_s,result_status
L1_run_001,S04,L1_run_001-TS04,PF100,V000201,17247.0,54.5,48.45,60.54,56.432,91.238,11.741,35.19,3.172,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000202,17320.0,54.5,48.45,60.54,52.763,91.063,11.964,39.651,3.107,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000203,17399.0,54.5,48.45,60.54,54.121,92.858,11.504,37.919,2.93,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000204,17502.0,54.5,48.45,60.54,54.377,95.217,11.204,39.394,3.348,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000205,17587.0,54.5,48.45,60.54,55.063,87.738,11.574,38.753,3.038,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000206,17671.0,54.5,48.45,60.54,52.795,91.9,10.519,38.997,3.108,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000207,17750.0,54.5,48.45,60.54,57.486,88.648,11.74,39.118,2.916,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000208,17842.0,54.5,48.45,60.54,53.599,91.335,11.223,38.656,3.242,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000209,17941.0,54.5,48.45,60.54,56.675,90.521,11.831,38.146,2.95,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000210,18540.0,54.5,48.45,60.54,51.504,91.573,11.635,37.089,3.236,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000211,18601.0,54.5,48.45,60.54,52.473,91.481,11.23,38.909,3.149,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000212,18749.0,54.5,48.45,60.54,55.244,92.796,11.511,41.589,3.32,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000213,18815.0,54.5,48.45,60.54,54.066,91.34,11.689,39.21,3.084,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000214,18875.0,54.5,48.45,60.54,54.598,90.891,10.586,34.738,3.088,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000215,19402.0,54.5,48.45,60.54,53.818,89.589,11.896,39.85,3.08,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000216,19463.0,54.5,48.45,60.54,55.742,86.69,11.091,39.498,3.206,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000217,19523.0,54.5,48.45,60.54,52.792,94.949,12.088,36.77,3.294,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000218,19578.0,54.5,48.45,60.54,53.971,96.435,11.325,38.088,3.132,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000219,19641.0,54.5,48.45,60.54,54.335,95.291,11.304,40.793,2.641,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000220,19700.0,54.5,48.45,60.54,54.254,89.803,12.432,39.305,3.004,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000221,19764.0,54.5,48.45,60.54,55.751,92.072,12.0,36.034,3.033,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000222,19832.0,54.5,48.45,60.54,54.954,92.874,12.462,38.612,3.223,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000223,19893.0,54.5,48.45,60.54,54.603,91.466,12.053,38.817,3.143,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000224,19949.0,54.5,48.45,60.54,52.268,90.336,11.627,40.203,3.097,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000225,20005.0,54.5,48.45,60.54,53.161,93.846,11.123,40.026,2.722,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000226,20079.0,54.5,48.45,60.54,53.506,94.027,10.438,40.697,3.087,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000227,20132.0,54.5,48.45,60.54,54.574,93.206,11.764,39.885,3.251,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000228,20191.0,54.5,48.45,60.54,54.737,87.502,10.932,37.601,2.912,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000229,20244.0,54.5,48.45,60.54,50.163,90.295,10.556,38.763,2.87,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000230,20303.0,54.5,48.45,60.54,54.084,91.031,12.064,38.525,3.095,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000231,20366.0,54.5,48.45,60.54,53.319,88.851,11.166,35.736,3.591,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000232,20420.0,54.5,48.45,60.54,54.688,90.462,11.24,38.271,3.343,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000233,20486.0,54.5,48.45,60.54,55.342,90.964,11.272,37.093,3.169,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000234,20547.0,54.5,48.45,60.54,53.774,93.034,11.294,38.039,3.36,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000235,20602.0,54.5,48.45,60.54,55.036,90.079,11.458,37.726,2.587,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000236,20658.0,54.5,48.45,60.54,52.339,92.946,11.904,38.55,3.058,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000237,20710.0,54.5,48.45,60.54,52.98,98.97,11.831,40.189,3.075,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000238,20770.0,54.5,48.45,60.54,54.811,89.677,11.375,38.523,2.994,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000239,20832.0,54.5,48.45,60.54,53.687,92.304,11.95,41.675,2.879,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000240,20893.0,54.5,48.45,60.54,54.361,94.524,11.251,36.36,2.848,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000241,20955.0,54.5,48.45,60.54,52.929,96.094,11.662,38.139,2.932,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000242,21020.0,54.5,48.45,60.54,54.91,95.54,10.317,39.248,3.031,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000243,21073.0,54.5,48.45,60.54,54.767,95.213,11.676,36.882,3.069,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000244,21136.0,54.5,48.45,60.54,52.501,95.156,12.151,34.272,3.048,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000245,21192.0,54.5,48.45,60.54,53.641,89.701,11.178,37.763,3.204,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000246,21249.0,54.5,48.45,60.54,56.155,94.397,11.344,36.665,2.86,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000247,21313.0,54.5,48.45,60.54,53.432,89.164,12.201,36.931,3.616,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000248,21379.0,54.5,48.45,60.54,54.153,92.665,11.755,38.911,3.437,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000249,21440.0,54.5,48.45,60.54,55.263,90.298,11.655,35.91,2.826,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000250,21500.0,54.5,48.45,60.54,56.942,90.077,11.402,36.957,3.07,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000251,21615.0,54.5,48.45,60.54,55.745,90.242,11.706,38.565,3.331,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000252,21678.0,54.5,48.45,60.54,53.232,93.139,11.935,38.462,3.105,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000253,21765.0,54.5,48.45,60.54,55.622,92.632,10.976,39.667,3.25,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000254,21855.0,54.5,48.45,60.54,55.785,87.313,11.704,38.085,3.128,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000255,22315.0,54.5,48.45,60.54,54.872,88.109,11.377,38.919,3.013,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000256,22378.0,54.5,48.45,60.54,54.488,91.009,11.174,36.581,2.852,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000257,22571.0,54.5,48.45,60.54,56.236,88.234,11.781,38.632,2.986,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000258,22633.0,54.5,48.45,60.54,52.724,93.87,12.295,38.331,2.965,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000259,22696.0,54.5,48.45,60.54,53.337,92.53,11.461,38.185,2.593,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000260,22758.0,54.5,48.45,60.54,54.045,85.603,11.525,37.343,3.015,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000261,22819.0,54.5,48.45,60.54,57.33,87.566,12.139,40.514,2.943,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000262,22880.0,54.5,48.45,60.54,53.059,95.948,11.213,40.029,3.113,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000263,22933.0,54.5,48.45,60.54,54.412,91.857,11.355,38.959,2.721,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000264,23001.0,54.5,48.45,60.54,54.009,93.257,12.054,41.3,2.828,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000265,23057.0,54.5,48.45,60.54,54.171,94.771,11.028,38.196,2.781,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000266,23116.0,54.5,48.45,60.54,53.7,93.559,11.103,41.958,2.858,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000267,23193.0,54.5,48.45,60.54,53.981,92.674,12.055,38.118,2.962,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000268,23264.0,54.5,48.45,60.54,55.685,92.356,11.05,40.606,2.991,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000269,23332.0,54.5,48.45,60.54,56.862,93.204,11.04,40.013,2.969,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000270,23395.0,54.5,48.45,60.54,55.833,92.379,11.565,39.542,3.327,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000271,24329.0,54.5,48.45,60.54,56.779,88.016,11.818,42.066,3.306,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000272,24423.0,54.5,48.45,60.54,54.486,95.077,11.575,38.91,3.34,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000273,24488.0,54.5,48.45,60.54,54.4,91.383,11.969,37.833,3.288,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000274,24544.0,54.5,48.45,60.54,52.264,96.476,11.439,40.138,3.407,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000275,24602.0,54.5,48.45,60.54,56.511,89.617,11.494,36.702,3.271,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000276,24663.0,54.5,48.45,60.54,55.74,87.394,11.5,39.085,2.901,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000277,24719.0,54.5,48.45,60.54,54.204,90.096,11.088,40.802,3.06,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000278,24775.0,54.5,48.45,60.54,53.456,96.253,11.511,38.421,2.89,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000279,24830.0,54.5,48.45,60.54,53.339,92.783,11.784,38.891,3.087,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000280,24896.0,54.5,48.45,60.54,54.496,91.672,10.836,42.87,3.146,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000281,24953.0,54.5,48.45,60.54,56.093,92.56,11.599,41.118,3.195,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000282,25005.0,54.5,48.45,60.54,56.012,86.572,11.72,37.718,2.817,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000283,25073.0,54.5,48.45,60.54,54.617,83.874,12.251,39.202,3.179,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000284,25138.0,54.5,48.45,60.54,54.706,89.361,11.252,38.822,2.61,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000285,25199.0,54.5,48.45,60.54,55.686,92.483,11.696,37.584,3.267,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000286,25264.0,54.5,48.45,60.54,53.683,88.58,11.562,38.051,3.119,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000287,25404.0,54.5,48.45,60.54,52.963,91.398,11.743,43.944,2.478,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000288,25473.0,54.5,48.45,60.54,57.889,93.517,11.402,40.389,3.655,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000289,25534.0,54.5,48.45,60.54,53.642,92.794,11.816,39.451,2.864,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000290,25908.0,54.5,48.45,60.54,53.507,90.302,12.424,36.195,3.245,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000291,26005.0,54.5,48.45,60.54,52.628,85.125,12.393,38.417,3.296,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000292,26070.0,54.5,48.45,60.54,53.659,88.804,11.639,37.072,2.923,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000293,26129.0,54.5,48.45,60.54,54.48,90.866,11.951,38.314,3.38,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000294,26234.0,54.5,48.45,60.54,55.266,92.95,12.311,39.161,3.025,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000295,26292.0,54.5,48.45,60.54,55.611,90.329,11.718,40.209,3.184,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000296,26348.0,54.5,48.45,60.54,55.066,92.197,10.808,40.091,3.088,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000297,26399.0,54.5,48.45,60.54,53.136,98.713,11.485,39.349,3.091,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000298,26507.0,54.5,48.45,60.54,53.732,92.289,12.048,35.441,3.243,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000299,26579.0,54.5,48.45,60.54,55.892,89.876,11.134,38.452,3.008,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000300,26641.0,54.5,48.45,60.54,56.24,87.694,11.53,39.575,3.16,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000301,26701.0,54.5,48.45,60.54,54.535,92.654,11.672,39.54,3.114,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000302,26765.0,54.5,48.45,60.54,54.636,90.502,11.406,39.779,3.135,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000303,26826.0,54.5,48.45,60.54,54.865,89.821,11.122,36.506,3.144,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000304,26885.0,54.5,48.45,60.54,53.429,90.904,11.789,40.009,2.956,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000305,26950.0,54.5,48.45,60.54,54.623,89.81,11.092,37.642,2.74,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000306,27009.0,54.5,48.45,60.54,55.467,92.514,11.257,38.084,3.589,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000307,27064.0,54.5,48.45,60.54,54.262,89.89,11.741,38.994,2.882,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000308,27129.0,54.5,48.45,60.54,55.158,91.009,11.952,40.63,3.158,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000309,27238.0,54.5,48.45,60.54,54.783,95.88,11.653,40.745,2.944,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000310,27349.0,54.5,48.45,60.54,56.357,92.533,11.671,39.353,3.013,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000311,27427.0,54.5,48.45,60.54,53.909,88.425,10.53,34.382,3.158,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000312,27737.0,54.5,48.45,60.54,53.937,89.627,11.903,39.855,3.468,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000313,27799.0,54.5,48.45,60.54,55.442,86.731,12.544,36.339,3.251,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000314,27867.0,54.5,48.45,60.54,54.48,93.701,10.802,41.612,3.204,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000315,27930.0,54.5,48.45,60.54,53.728,90.786,11.045,42.505,3.079,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000316,27995.0,54.5,48.45,60.54,56.069,88.825,11.187,43.289,3.156,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000317,28054.0,54.5,48.45,60.54,53.274,92.747,11.429,38.864,3.242,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000318,28115.0,54.5,48.45,60.54,54.811,93.667,11.274,39.235,3.058,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000319,28178.0,54.5,48.45,60.54,54.057,91.701,11.202,39.952,3.142,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000320,28239.0,54.5,48.45,60.54,54.404,92.906,11.328,38.903,2.799,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000321,28304.0,54.5,48.45,60.54,56.42,88.068,11.249,42.325,3.157,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000322,28383.0,54.5,48.45,60.54,54.367,88.388,12.063,38.024,2.956,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000323,28468.0,54.5,48.45,60.54,55.273,90.194,11.822,40.586,3.272,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000324,28560.0,54.5,48.45,60.54,52.577,93.633,11.618,39.93,3.0,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000325,28646.0,54.5,48.45,60.54,53.586,97.944,11.91,38.972,2.945,OK
L1_run_001,S04,L1_run_001-TS04,PF100,V000326,28730.0,54.5,48.45,60.54,52.971,95.565,11.732,40.755,2.702,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000001,274.0,57.84,53.18,62.5,57.475,88.485,10.858,36.21,3.1,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000002,383.0,57.84,53.18,62.5,56.968,93.777,11.011,35.113,3.257,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000003,460.0,57.84,53.18,62.5,56.127,95.194,11.378,34.434,3.129,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000004,514.0,57.84,53.18,62.5,55.329,88.601,11.646,35.281,2.932,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000005,570.0,57.84,53.18,62.5,57.51,93.326,11.662,34.277,3.032,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000006,644.0,57.84,53.18,62.5,56.023,91.906,11.082,36.192,2.633,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000007,694.0,57.84,53.18,62.5,59.303,93.741,11.353,36.547,3.121,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000008,759.0,57.84,53.18,62.5,56.679,93.671,10.899,35.494,3.099,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000009,818.0,57.84,53.18,62.5,58.441,93.26,11.036,38.916,3.052,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000010,881.0,57.84,53.18,62.5,57.056,94.401,11.164,35.276,2.997,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000011,944.0,57.84,53.18,62.5,57.54,90.841,11.312,36.175,2.926,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000012,994.0,57.84,53.18,62.5,57.605,90.57,11.348,39.42,3.334,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000013,1055.0,57.84,53.18,62.5,58.319,92.431,11.136,35.972,2.976,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000014,1114.0,57.84,53.18,62.5,58.415,90.449,11.195,35.244,2.983,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000015,1179.0,57.84,53.18,62.5,57.302,91.625,11.957,37.481,3.169,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000016,1242.0,57.84,53.18,62.5,57.353,93.417,10.973,37.065,3.385,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000017,1303.0,57.84,53.18,62.5,58.242,92.677,11.463,36.996,3.229,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000018,1366.0,57.84,53.18,62.5,56.555,89.992,10.956,35.374,3.3,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000019,1434.0,57.84,53.18,62.5,56.481,98.412,10.954,38.606,3.309,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000020,1489.0,57.84,53.18,62.5,58.711,85.608,12.066,34.915,2.999,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000021,1560.0,57.84,53.18,62.5,56.635,93.55,11.225,39.25,3.041,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000022,1957.0,57.84,53.18,62.5,56.724,97.935,11.737,40.179,3.078,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000023,2010.0,57.84,53.18,62.5,58.227,92.135,11.284,36.456,3.321,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000024,2065.0,57.84,53.18,62.5,57.567,95.924,11.64,36.539,3.183,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000025,2133.0,57.84,53.18,62.5,56.604,90.231,10.988,38.339,2.996,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000026,2190.0,57.84,53.18,62.5,57.803,93.178,11.134,36.236,3.095,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000027,2242.0,57.84,53.18,62.5,57.545,88.81,11.744,36.777,2.624,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000028,2301.0,57.84,53.18,62.5,54.781,96.113,11.596,36.703,3.232,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000029,2372.0,57.84,53.18,62.5,57.836,89.208,10.679,39.502,3.135,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000030,2423.0,57.84,53.18,62.5,58.941,87.031,12.471,36.422,3.33,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000031,2494.0,57.84,53.18,62.5,57.976,94.915,11.445,36.505,3.04,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000032,2551.0,57.84,53.18,62.5,56.976,90.573,11.588,34.696,2.894,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000033,2613.0,57.84,53.18,62.5,58.468,90.165,11.567,34.793,3.073,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000034,2671.0,57.84,53.18,62.5,56.807,93.257,11.268,36.306,3.15,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000035,2733.0,57.84,53.18,62.5,56.116,89.501,11.283,37.874,2.918,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000036,2787.0,57.84,53.18,62.5,58.065,93.354,11.862,38.259,3.363,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000037,2845.0,57.84,53.18,62.5,57.557,97.017,11.168,37.641,2.957,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000038,2908.0,57.84,53.18,62.5,58.466,94.058,11.069,36.366,3.114,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000039,2972.0,57.84,53.18,62.5,58.699,92.776,11.556,39.405,2.983,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000040,3028.0,57.84,53.18,62.5,56.43,89.637,11.279,39.604,3.3,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000041,3085.0,57.84,53.18,62.5,57.534,89.548,11.63,38.188,3.347,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000042,3146.0,57.84,53.18,62.5,58.806,89.946,11.012,36.919,3.098,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000043,3203.0,57.84,53.18,62.5,58.726,92.039,12.048,35.167,2.767,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000044,3261.0,57.84,53.18,62.5,60.824,82.971,11.073,36.109,2.976,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000045,3325.0,57.84,53.18,62.5,57.481,92.863,11.703,36.997,2.829,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000046,3405.0,57.84,53.18,62.5,57.612,90.056,11.51,36.463,3.079,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000047,3462.0,57.84,53.18,62.5,57.835,88.763,11.462,37.716,3.396,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000048,3523.0,57.84,53.18,62.5,59.216,88.593,12.08,34.766,2.748,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000049,3572.0,57.84,53.18,62.5,56.545,91.518,11.714,38.327,3.11,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000050,3635.0,57.84,53.18,62.5,59.449,92.542,11.337,35.197,3.278,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000051,3740.0,57.84,53.18,62.5,59.209,91.075,11.047,36.814,3.459,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000052,3792.0,57.84,53.18,62.5,57.493,94.859,12.275,35.544,3.259,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000053,3845.0,57.84,53.18,62.5,58.847,89.616,11.46,34.778,3.24,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000054,3899.0,57.84,53.18,62.5,55.835,95.082,11.523,35.391,3.028,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000055,3957.0,57.84,53.18,62.5,57.576,91.993,11.933,38.657,3.075,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000056,4014.0,57.84,53.18,62.5,57.489,92.179,11.088,36.625,3.183,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000057,4079.0,57.84,53.18,62.5,57.459,90.558,11.536,37.619,2.707,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000058,4130.0,57.84,53.18,62.5,56.923,93.244,12.527,36.076,2.987,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000059,4186.0,57.84,53.18,62.5,58.004,93.192,11.882,36.274,3.179,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000060,4252.0,57.84,53.18,62.5,58.471,90.206,11.184,35.311,3.326,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000061,4304.0,57.84,53.18,62.5,59.056,91.567,11.41,35.617,3.146,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000062,4362.0,57.84,53.18,62.5,56.713,93.107,11.848,35.754,2.917,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000063,4421.0,57.84,53.18,62.5,57.445,96.899,10.72,35.781,3.165,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000064,4486.0,57.84,53.18,62.5,57.094,94.097,11.408,36.541,3.02,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000065,4544.0,57.84,53.18,62.5,57.128,89.706,11.988,33.874,2.771,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000066,4603.0,57.84,53.18,62.5,57.395,94.788,10.773,40.456,2.889,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000067,4662.0,57.84,53.18,62.5,58.467,94.561,12.0,38.286,3.115,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000068,4716.0,57.84,53.18,62.5,57.598,96.346,10.849,35.351,2.926,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000069,4780.0,57.84,53.18,62.5,59.583,91.091,11.654,34.653,3.063,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000070,4840.0,57.84,53.18,62.5,58.023,91.638,12.33,38.757,3.309,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000071,4898.0,57.84,53.18,62.5,57.983,89.634,11.238,34.791,3.419,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000072,4965.0,57.84,53.18,62.5,57.992,90.399,11.096,33.553,2.911,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000073,5024.0,57.84,53.18,62.5,56.132,100.567,11.348,38.084,3.095,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000074,5080.0,57.84,53.18,62.5,57.687,88.969,11.3,37.539,3.44,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000075,5130.0,57.84,53.18,62.5,57.475,92.016,10.601,34.575,3.069,OK
L1_run_001,S05,L1_run_001-TS05,PF101,V000076,5180.0,57.84,53.18,62.5,57.775,93.156,11.528,34.808,2.899,OK
